dataset,accession,assembly_path,status
training,SRR3242044,data/camda_amr_2025/processed/assemblies/train/SRR3242044.fasta,missing
training,SRR3242051,data/camda_amr_2025/processed/assemblies/train/SRR3242051.fasta,missing
training,SRR3242213,data/camda_amr_2025/processed/assemblies/train/SRR3242213.fasta,missing
training,SRR3242326,data/camda_amr_2025/processed/assemblies/train/SRR3242326.fasta,missing
training,SRR3242342,data/camda_amr_2025/processed/assemblies/train/SRR3242342.fasta,missing
training,SRR3242354,data/camda_amr_2025/processed/assemblies/train/SRR3242354.fasta,missing
training,SRR325169,data/camda_amr_2025/processed/assemblies/train/SRR325169.fasta,missing
training,SRR325171,data/camda_amr_2025/processed/assemblies/train/SRR325171.fasta,missing
training,SRR325175,data/camda_amr_2025/processed/assemblies/train/SRR325175.fasta,missing
training,SRR327027,data/camda_amr_2025/processed/assemblies/train/SRR327027.fasta,missing
training,SRR3271883,data/camda_amr_2025/processed/assemblies/train/SRR3271883.fasta,missing
training,SRR3271890,data/camda_amr_2025/processed/assemblies/train/SRR3271890.fasta,missing
training,SRR3289784,data/camda_amr_2025/processed/assemblies/train/SRR3289784.fasta,missing
training,SRR3289805,data/camda_amr_2025/processed/assemblies/train/SRR3289805.fasta,missing
training,SRR3289806,data/camda_amr_2025/processed/assemblies/train/SRR3289806.fasta,missing
training,SRR3290089,data/camda_amr_2025/processed/assemblies/train/SRR3290089.fasta,missing
training,SRR3290090,data/camda_amr_2025/processed/assemblies/train/SRR3290090.fasta,missing
training,SRR3290091,data/camda_amr_2025/processed/assemblies/train/SRR3290091.fasta,missing
training,SRR3294534,data/camda_amr_2025/processed/assemblies/train/SRR3294534.fasta,missing
training,SRR3295506,data/camda_amr_2025/processed/assemblies/train/SRR3295506.fasta,missing
training,SRR3295527,data/camda_amr_2025/processed/assemblies/train/SRR3295527.fasta,missing
training,SRR3295538,data/camda_amr_2025/processed/assemblies/train/SRR3295538.fasta,missing
training,SRR3295552,data/camda_amr_2025/processed/assemblies/train/SRR3295552.fasta,missing
training,SRR3295556,data/camda_amr_2025/processed/assemblies/train/SRR3295556.fasta,missing
training,SRR3295576,data/camda_amr_2025/processed/assemblies/train/SRR3295576.fasta,missing
training,SRR3295584,data/camda_amr_2025/processed/assemblies/train/SRR3295584.fasta,missing
training,SRR3295590,data/camda_amr_2025/processed/assemblies/train/SRR3295590.fasta,missing
training,SRR3295594,data/camda_amr_2025/processed/assemblies/train/SRR3295594.fasta,missing
training,SRR3295608,data/camda_amr_2025/processed/assemblies/train/SRR3295608.fasta,missing
training,SRR3295612,data/camda_amr_2025/processed/assemblies/train/SRR3295612.fasta,missing
training,SRR3295634,data/camda_amr_2025/processed/assemblies/train/SRR3295634.fasta,missing
training,SRR3295642,data/camda_amr_2025/processed/assemblies/train/SRR3295642.fasta,missing
training,SRR3295643,data/camda_amr_2025/processed/assemblies/train/SRR3295643.fasta,missing
training,SRR3295657,data/camda_amr_2025/processed/assemblies/train/SRR3295657.fasta,missing
training,SRR3295659,data/camda_amr_2025/processed/assemblies/train/SRR3295659.fasta,missing
training,SRR3295674,data/camda_amr_2025/processed/assemblies/train/SRR3295674.fasta,missing
training,SRR3295677,data/camda_amr_2025/processed/assemblies/train/SRR3295677.fasta,missing
training,SRR3295681,data/camda_amr_2025/processed/assemblies/train/SRR3295681.fasta,missing
training,SRR3295705,data/camda_amr_2025/processed/assemblies/train/SRR3295705.fasta,missing
training,SRR3295709,data/camda_amr_2025/processed/assemblies/train/SRR3295709.fasta,missing
training,SRR3295718,data/camda_amr_2025/processed/assemblies/train/SRR3295718.fasta,missing
training,SRR3295733,data/camda_amr_2025/processed/assemblies/train/SRR3295733.fasta,missing
training,SRR3295735,data/camda_amr_2025/processed/assemblies/train/SRR3295735.fasta,missing
training,SRR3295747,data/camda_amr_2025/processed/assemblies/train/SRR3295747.fasta,missing
training,SRR3295754,data/camda_amr_2025/processed/assemblies/train/SRR3295754.fasta,missing
training,SRR3295765,data/camda_amr_2025/processed/assemblies/train/SRR3295765.fasta,missing
training,SRR3295766,data/camda_amr_2025/processed/assemblies/train/SRR3295766.fasta,missing
training,SRR3295792,data/camda_amr_2025/processed/assemblies/train/SRR3295792.fasta,missing
training,SRR3295801,data/camda_amr_2025/processed/assemblies/train/SRR3295801.fasta,missing
training,SRR3295822,data/camda_amr_2025/processed/assemblies/train/SRR3295822.fasta,missing
training,SRR3295830,data/camda_amr_2025/processed/assemblies/train/SRR3295830.fasta,missing
training,SRR3295833,data/camda_amr_2025/processed/assemblies/train/SRR3295833.fasta,missing
training,SRR3295840,data/camda_amr_2025/processed/assemblies/train/SRR3295840.fasta,missing
training,SRR3295860,data/camda_amr_2025/processed/assemblies/train/SRR3295860.fasta,missing
training,SRR3295861,data/camda_amr_2025/processed/assemblies/train/SRR3295861.fasta,missing
training,SRR3295873,data/camda_amr_2025/processed/assemblies/train/SRR3295873.fasta,missing
training,SRR3295877,data/camda_amr_2025/processed/assemblies/train/SRR3295877.fasta,missing
training,SRR3295880,data/camda_amr_2025/processed/assemblies/train/SRR3295880.fasta,missing
training,SRR3295903,data/camda_amr_2025/processed/assemblies/train/SRR3295903.fasta,missing
training,SRR3295905,data/camda_amr_2025/processed/assemblies/train/SRR3295905.fasta,missing
training,SRR3295916,data/camda_amr_2025/processed/assemblies/train/SRR3295916.fasta,missing
training,SRR3295921,data/camda_amr_2025/processed/assemblies/train/SRR3295921.fasta,missing
training,SRR3295936,data/camda_amr_2025/processed/assemblies/train/SRR3295936.fasta,missing
training,SRR3295952,data/camda_amr_2025/processed/assemblies/train/SRR3295952.fasta,missing
training,SRR3297723,data/camda_amr_2025/processed/assemblies/train/SRR3297723.fasta,missing
training,SRR3297731,data/camda_amr_2025/processed/assemblies/train/SRR3297731.fasta,missing
training,SRR3297732,data/camda_amr_2025/processed/assemblies/train/SRR3297732.fasta,missing
training,SRR3297734,data/camda_amr_2025/processed/assemblies/train/SRR3297734.fasta,missing
training,SRR3297737,data/camda_amr_2025/processed/assemblies/train/SRR3297737.fasta,missing
training,SRR3297742,data/camda_amr_2025/processed/assemblies/train/SRR3297742.fasta,missing
training,SRR3306283,data/camda_amr_2025/processed/assemblies/train/SRR3306283.fasta,missing
training,SRR3319956,data/camda_amr_2025/processed/assemblies/train/SRR3319956.fasta,missing
training,SRR3319968,data/camda_amr_2025/processed/assemblies/train/SRR3319968.fasta,missing
training,SRR3319969,data/camda_amr_2025/processed/assemblies/train/SRR3319969.fasta,missing
training,SRR3319970,data/camda_amr_2025/processed/assemblies/train/SRR3319970.fasta,missing
training,SRR3319973,data/camda_amr_2025/processed/assemblies/train/SRR3319973.fasta,missing
training,SRR3319975,data/camda_amr_2025/processed/assemblies/train/SRR3319975.fasta,missing
training,SRR3319977,data/camda_amr_2025/processed/assemblies/train/SRR3319977.fasta,missing
training,SRR3319978,data/camda_amr_2025/processed/assemblies/train/SRR3319978.fasta,missing
training,SRR3319983,data/camda_amr_2025/processed/assemblies/train/SRR3319983.fasta,missing
training,SRR3319985,data/camda_amr_2025/processed/assemblies/train/SRR3319985.fasta,missing
training,SRR3319986,data/camda_amr_2025/processed/assemblies/train/SRR3319986.fasta,missing
training,SRR3319987,data/camda_amr_2025/processed/assemblies/train/SRR3319987.fasta,missing
training,SRR3319988,data/camda_amr_2025/processed/assemblies/train/SRR3319988.fasta,missing
training,SRR3319990,data/camda_amr_2025/processed/assemblies/train/SRR3319990.fasta,missing
training,SRR3319992,data/camda_amr_2025/processed/assemblies/train/SRR3319992.fasta,missing
training,SRR3319993,data/camda_amr_2025/processed/assemblies/train/SRR3319993.fasta,missing
training,SRR3319994,data/camda_amr_2025/processed/assemblies/train/SRR3319994.fasta,missing
training,SRR3319995,data/camda_amr_2025/processed/assemblies/train/SRR3319995.fasta,missing
training,SRR3320062,data/camda_amr_2025/processed/assemblies/train/SRR3320062.fasta,missing
training,SRR3321616,data/camda_amr_2025/processed/assemblies/train/SRR3321616.fasta,missing
training,SRR3321620,data/camda_amr_2025/processed/assemblies/train/SRR3321620.fasta,missing
training,SRR3321622,data/camda_amr_2025/processed/assemblies/train/SRR3321622.fasta,missing
training,SRR3321623,data/camda_amr_2025/processed/assemblies/train/SRR3321623.fasta,missing
training,SRR3321624,data/camda_amr_2025/processed/assemblies/train/SRR3321624.fasta,missing
training,SRR3321626,data/camda_amr_2025/processed/assemblies/train/SRR3321626.fasta,missing
training,SRR3321628,data/camda_amr_2025/processed/assemblies/train/SRR3321628.fasta,missing
training,SRR3321631,data/camda_amr_2025/processed/assemblies/train/SRR3321631.fasta,missing
training,SRR3321632,data/camda_amr_2025/processed/assemblies/train/SRR3321632.fasta,missing
training,SRR3321633,data/camda_amr_2025/processed/assemblies/train/SRR3321633.fasta,missing
training,SRR3321635,data/camda_amr_2025/processed/assemblies/train/SRR3321635.fasta,missing
training,SRR3321639,data/camda_amr_2025/processed/assemblies/train/SRR3321639.fasta,missing
training,SRR3321641,data/camda_amr_2025/processed/assemblies/train/SRR3321641.fasta,missing
training,SRR3321642,data/camda_amr_2025/processed/assemblies/train/SRR3321642.fasta,missing
training,SRR3321643,data/camda_amr_2025/processed/assemblies/train/SRR3321643.fasta,missing
training,SRR3321647,data/camda_amr_2025/processed/assemblies/train/SRR3321647.fasta,missing
training,SRR3321648,data/camda_amr_2025/processed/assemblies/train/SRR3321648.fasta,missing
training,SRR3321651,data/camda_amr_2025/processed/assemblies/train/SRR3321651.fasta,missing
training,SRR3321655,data/camda_amr_2025/processed/assemblies/train/SRR3321655.fasta,missing
training,SRR3330383,data/camda_amr_2025/processed/assemblies/train/SRR3330383.fasta,missing
training,SRR3330384,data/camda_amr_2025/processed/assemblies/train/SRR3330384.fasta,missing
training,SRR3330385,data/camda_amr_2025/processed/assemblies/train/SRR3330385.fasta,missing
training,SRR3330386,data/camda_amr_2025/processed/assemblies/train/SRR3330386.fasta,missing
training,SRR3330602,data/camda_amr_2025/processed/assemblies/train/SRR3330602.fasta,missing
training,SRR3344472,data/camda_amr_2025/processed/assemblies/train/SRR3344472.fasta,missing
training,SRR3345825,data/camda_amr_2025/processed/assemblies/train/SRR3345825.fasta,missing
training,SRR3345826,data/camda_amr_2025/processed/assemblies/train/SRR3345826.fasta,missing
training,SRR3345827,data/camda_amr_2025/processed/assemblies/train/SRR3345827.fasta,missing
training,SRR3345828,data/camda_amr_2025/processed/assemblies/train/SRR3345828.fasta,missing
training,SRR3345829,data/camda_amr_2025/processed/assemblies/train/SRR3345829.fasta,missing
training,SRR3345830,data/camda_amr_2025/processed/assemblies/train/SRR3345830.fasta,missing
training,SRR3345831,data/camda_amr_2025/processed/assemblies/train/SRR3345831.fasta,missing
training,SRR3345832,data/camda_amr_2025/processed/assemblies/train/SRR3345832.fasta,missing
training,SRR3345833,data/camda_amr_2025/processed/assemblies/train/SRR3345833.fasta,missing
training,SRR3345834,data/camda_amr_2025/processed/assemblies/train/SRR3345834.fasta,missing
training,SRR3350788,data/camda_amr_2025/processed/assemblies/train/SRR3350788.fasta,missing
training,SRR3350799,data/camda_amr_2025/processed/assemblies/train/SRR3350799.fasta,missing
training,SRR3350801,data/camda_amr_2025/processed/assemblies/train/SRR3350801.fasta,missing
training,SRR3350802,data/camda_amr_2025/processed/assemblies/train/SRR3350802.fasta,missing
training,SRR3350808,data/camda_amr_2025/processed/assemblies/train/SRR3350808.fasta,missing
training,SRR3350809,data/camda_amr_2025/processed/assemblies/train/SRR3350809.fasta,missing
training,SRR3350811,data/camda_amr_2025/processed/assemblies/train/SRR3350811.fasta,missing
training,SRR3350812,data/camda_amr_2025/processed/assemblies/train/SRR3350812.fasta,missing
training,SRR3350813,data/camda_amr_2025/processed/assemblies/train/SRR3350813.fasta,missing
training,SRR3350814,data/camda_amr_2025/processed/assemblies/train/SRR3350814.fasta,missing
training,SRR3350821,data/camda_amr_2025/processed/assemblies/train/SRR3350821.fasta,missing
training,SRR3350833,data/camda_amr_2025/processed/assemblies/train/SRR3350833.fasta,missing
training,SRR3350834,data/camda_amr_2025/processed/assemblies/train/SRR3350834.fasta,missing
training,SRR3350836,data/camda_amr_2025/processed/assemblies/train/SRR3350836.fasta,missing
training,SRR3350838,data/camda_amr_2025/processed/assemblies/train/SRR3350838.fasta,missing
training,SRR3350839,data/camda_amr_2025/processed/assemblies/train/SRR3350839.fasta,missing
training,SRR3350850,data/camda_amr_2025/processed/assemblies/train/SRR3350850.fasta,missing
training,SRR3350852,data/camda_amr_2025/processed/assemblies/train/SRR3350852.fasta,missing
training,SRR3350887,data/camda_amr_2025/processed/assemblies/train/SRR3350887.fasta,missing
training,SRR3350889,data/camda_amr_2025/processed/assemblies/train/SRR3350889.fasta,missing
training,SRR3350890,data/camda_amr_2025/processed/assemblies/train/SRR3350890.fasta,missing
training,SRR3350891,data/camda_amr_2025/processed/assemblies/train/SRR3350891.fasta,missing
training,SRR3350892,data/camda_amr_2025/processed/assemblies/train/SRR3350892.fasta,missing
training,SRR3350893,data/camda_amr_2025/processed/assemblies/train/SRR3350893.fasta,missing
training,SRR3350897,data/camda_amr_2025/processed/assemblies/train/SRR3350897.fasta,missing
training,SRR3350898,data/camda_amr_2025/processed/assemblies/train/SRR3350898.fasta,missing
training,SRR3350904,data/camda_amr_2025/processed/assemblies/train/SRR3350904.fasta,missing
training,SRR3350905,data/camda_amr_2025/processed/assemblies/train/SRR3350905.fasta,missing
training,SRR3350906,data/camda_amr_2025/processed/assemblies/train/SRR3350906.fasta,missing
training,SRR3402079,data/camda_amr_2025/processed/assemblies/train/SRR3402079.fasta,missing
training,SRR3402080,data/camda_amr_2025/processed/assemblies/train/SRR3402080.fasta,missing
training,SRR3402082,data/camda_amr_2025/processed/assemblies/train/SRR3402082.fasta,missing
training,SRR3402085,data/camda_amr_2025/processed/assemblies/train/SRR3402085.fasta,missing
training,SRR3402091,data/camda_amr_2025/processed/assemblies/train/SRR3402091.fasta,missing
training,SRR3402092,data/camda_amr_2025/processed/assemblies/train/SRR3402092.fasta,missing
training,SRR3402093,data/camda_amr_2025/processed/assemblies/train/SRR3402093.fasta,missing
training,SRR3402095,data/camda_amr_2025/processed/assemblies/train/SRR3402095.fasta,missing
training,SRR3402096,data/camda_amr_2025/processed/assemblies/train/SRR3402096.fasta,missing
training,SRR3402097,data/camda_amr_2025/processed/assemblies/train/SRR3402097.fasta,missing
training,SRR3402101,data/camda_amr_2025/processed/assemblies/train/SRR3402101.fasta,missing
training,SRR3402105,data/camda_amr_2025/processed/assemblies/train/SRR3402105.fasta,missing
training,SRR345192,data/camda_amr_2025/processed/assemblies/train/SRR345192.fasta,missing
